z,vpotbasa,vxcpotbasa
1.810000000000000497e-01,8.766841448664535186e-01,-2.194135611600876334e+00
1.820000000000003837e-01,8.765383983827177428e-01,-2.186246811158136794e+00
1.829999999999998295e-01,8.764116801571265603e-01,-2.178354000983642624e+00
1.840000000000001634e-01,8.763034290548272764e-01,-2.170457855543671322e+00
1.850000000000004974e-01,8.762130786480289979e-01,-2.162559049886731088e+00
1.859999999999999432e-01,8.761400580688160078e-01,-2.154658259705243495e+00
1.870000000000002771e-01,8.760837928190717827e-01,-2.146756160403143543e+00
1.879999999999997229e-01,8.760437055391963046e-01,-2.138853426436448935e+00
1.890000000000000568e-01,8.760192167372551353e-01,-2.130950730409519434e+00
1.900000000000003908e-01,8.760097454801627492e-01,-2.123048742618721896e+00
1.909999999999998366e-01,8.760147100484575455e-01,-2.115148130427615847e+00
1.920000000000001705e-01,8.760335285561644536e-01,-2.107249557683948282e+00
1.930000000000005045e-01,8.760656195372177324e-01,-2.099353684149817934e+00
1.939999999999999503e-01,8.761104024998479511e-01,-2.091461164971393227e+00
1.950000000000002842e-01,8.761672984502988371e-01,-2.083572650524665448e+00
1.959999999999997300e-01,8.762357303871826097e-01,-2.075688785251789792e+00
1.970000000000000639e-01,8.763151237677542227e-01,-2.067810208122133453e+00
1.980000000000003979e-01,8.764049069473059950e-01,-2.059937551346432194e+00
1.989999999999998437e-01,8.765045115928669084e-01,-2.052071441134861729e+00
2.000000000000001776e-01,8.766133730723204565e-01,-2.044212496120946021e+00
2.010000000000005116e-01,8.767309308200337270e-01,-2.036361327844618430e+00
2.019999999999999574e-01,8.768566286800142384e-01,-2.028518539822854017e+00
2.030000000000002913e-01,8.769899152276046106e-01,-2.020684728693252552e+00
2.039999999999997371e-01,8.771302440706494341e-01,-2.012860481906813881e+00
2.050000000000000711e-01,8.772770741310498277e-01,-2.005046379012792812e+00
2.060000000000004050e-01,8.774298699075723240e-01,-1.997242990793304696e+00
2.069999999999998508e-01,8.775881017207425305e-01,-1.989450879311628340e+00
2.080000000000001847e-01,8.777512459406161538e-01,-1.981670597564704206e+00
2.090000000000005187e-01,8.779187851981927748e-01,-1.973902689357281748e+00
2.099999999999999645e-01,8.780902085811782554e-01,-1.966147689411158250e+00
2.110000000000002984e-01,8.782650118148193075e-01,-1.958406122560262030e+00
2.119999999999997442e-01,8.784426974284332834e-01,-1.950678504652683998e+00
2.130000000000000782e-01,8.786227749083008742e-01,-1.942965341169846427e+00
2.140000000000004121e-01,8.788047608374968123e-01,-1.935267128441667150e+00
2.149999999999998579e-01,8.789881790232546566e-01,-1.927584352504996268e+00
2.160000000000001918e-01,8.791725606123985681e-01,-1.919917489432501734e+00
2.170000000000005258e-01,8.793574441953907472e-01,-1.912267005553115240e+00
2.179999999999999716e-01,8.795423758994734831e-01,-1.904633356903956631e+00
2.190000000000003055e-01,8.797269094714038618e-01,-1.897016989489989314e+00
2.199999999999997513e-01,8.799106063502395436e-01,-1.889418339156510918e+00
2.210000000000000853e-01,8.800930357306068208e-01,-1.881837831269421724e+00
2.220000000000004192e-01,8.802737746168850519e-01,-1.874275881715031122e+00
2.229999999999998650e-01,8.804524078687039346e-01,-1.866732895643430146e+00
2.240000000000001990e-01,8.806285282381480783e-01,-1.859209267853829228e+00
2.250000000000005329e-01,8.808017363990302551e-01,-1.851705383479150147e+00
2.259999999999999787e-01,8.809716409686023653e-01,-1.844221617051285733e+00
2.270000000000003126e-01,8.811378585220429605e-01,-1.836758333103913898e+00
2.279999999999997584e-01,8.813000136000411766e-01,-1.829315885989765800e+00
2.290000000000000924e-01,8.814577387098107009e-01,-1.821894619958997374e+00
2.300000000000004263e-01,8.816106743198229845e-01,-1.814494869300638857e+00
2.309999999999998721e-01,8.817584688485623490e-01,-1.807116958172268806e+00
2.320000000000002061e-01,8.819007786475819843e-01,-1.799761200841582642e+00
2.330000000000005400e-01,8.820372679791299575e-01,-1.792427901610500918e+00
2.339999999999999858e-01,8.821676089886155703e-01,-1.785117355029381958e+00
2.350000000000003197e-01,8.822914816721616482e-01,-1.777829845724956392e+00
2.359999999999997655e-01,8.824085738394848999e-01,-1.770565648615199494e+00
2.370000000000000995e-01,8.825185810723563673e-01,-1.763325029338371097e+00
2.380000000000004334e-01,8.826212066788409194e-01,-1.756108243543486491e+00
2.389999999999998792e-01,8.827161616435691416e-01,-1.748915537347550231e+00
2.400000000000002132e-01,8.828031645742275835e-01,-1.741747148123978572e+00
2.410000000000005471e-01,8.828819416444849688e-01,-1.734603303259393936e+00
2.419999999999999929e-01,8.829522265335560949e-01,-1.727484221284443011e+00
2.430000000000003268e-01,8.830137603625837217e-01,-1.720390111420159407e+00
2.439999999999997726e-01,8.830662916280356267e-01,-1.713321174085200793e+00
2.450000000000001066e-01,8.831095761322977911e-01,-1.706277600631436409e+00
2.460000000000004405e-01,8.831433769116223687e-01,-1.699259573576734184e+00
2.469999999999998863e-01,8.831674641616211741e-01,-1.692267266909652124e+00
2.480000000000002203e-01,8.831816151604480192e-01,-1.685300845800455694e+00
2.489999999999996660e-01,8.831856141898456469e-01,-1.678360467205589401e+00
2.500000000000000000e-01,8.831792524541900447e-01,-1.671446279389601219e+00
2.510000000000003340e-01,8.831623279977010021e-01,-1.664558422548482408e+00
2.519999999999997797e-01,8.831346456199451467e-01,-1.657697028678311035e+00
2.530000000000001137e-01,8.830960167897818902e-01,-1.650862221665518659e+00
2.540000000000004476e-01,8.830462595578731921e-01,-1.644054117655360692e+00
2.549999999999998934e-01,8.829851984679027987e-01,-1.637272824633380974e+00
2.560000000000002274e-01,8.829126644666114299e-01,-1.630518443526719929e+00
2.569999999999996732e-01,8.828284948127875786e-01,-1.623791067091494345e+00
2.580000000000000071e-01,8.827325329853121794e-01,-1.617090780894659297e+00
2.590000000000003411e-01,8.826246285903809330e-01,-1.610417663115214282e+00
2.599999999999997868e-01,8.825046372680115381e-01,-1.603771784901042441e+00
2.610000000000001208e-01,8.823724205979338597e-01,-1.597153210129214074e+00
2.620000000000004547e-01,8.822278460049733928e-01,-1.590561995798482897e+00
2.629999999999999005e-01,8.820707866640145056e-01,-1.583998192111605086e+00
2.640000000000002345e-01,8.819011214046433844e-01,-1.577461842441506779e+00
2.649999999999996803e-01,8.817187346155572758e-01,-1.570952983787573087e+00
2.660000000000000142e-01,8.815235161488297333e-01,-1.564471646495319890e+00
2.670000000000003482e-01,8.813153612241061419e-01,-1.558017854683742431e+00
2.679999999999997939e-01,8.810941703328225572e-01,-1.551591626255135470e+00
2.690000000000001279e-01,8.808598491425043697e-01,-1.545192972867625247e+00
2.700000000000004619e-01,8.806123084012353885e-01,-1.538821900586496039e+00
2.709999999999999076e-01,8.803514638423600713e-01,-1.532478409081098114e+00
2.720000000000002416e-01,8.800772360894760782e-01,-1.526162492930930981e+00
2.729999999999996874e-01,8.797895505618015255e-01,-1.519874140649469574e+00
2.740000000000000213e-01,8.794883373799489146e-01,-1.513613335471089227e+00
2.750000000000003553e-01,8.791735312721924434e-01,-1.507380055083183956e+00
2.759999999999998010e-01,8.788450714812579001e-01,-1.501174272308551494e+00
2.770000000000001350e-01,8.785029016717035288e-01,-1.494995954582905462e+00
2.780000000000004690e-01,8.781469698379336108e-01,-1.488845064379317407e+00
2.789999999999999147e-01,8.777772282128926129e-01,-1.482721559251106047e+00
2.800000000000002487e-01,8.773936331774776498e-01,-1.476625392205505705e+00
2.809999999999996945e-01,8.769961451707259936e-01,-1.470556511397355104e+00
2.820000000000000284e-01,8.765847286007941719e-01,-1.464514860533655316e+00
2.830000000000003624e-01,8.761593517567886069e-01,-1.458500378884703963e+00
2.839999999999998082e-01,8.757199867214596756e-01,-1.452513001486264166e+00
2.850000000000001421e-01,8.752666092848027102e-01,-1.446552658967286353e+00
2.860000000000004761e-01,8.747991988586014678e-01,-1.440619278439259521e+00
2.869999999999999218e-01,8.743177383919227275e-01,-1.434712782442984835e+00
2.880000000000002558e-01,8.738222142876028720e-01,-1.428833089970345416e+00
2.889999999999997016e-01,8.733126163197458824e-01,-1.422980116116289384e+00
2.900000000000000355e-01,8.727889375522479565e-01,-1.417153772612313789e+00
2.910000000000003695e-01,8.722511742583790584e-01,-1.411353967449096913e+00
2.919999999999998153e-01,8.716993258414279522e-01,-1.405580605238296421e+00
2.930000000000001492e-01,8.711333947564309232e-01,-1.399833587322873552e+00
2.940000000000004832e-01,8.705533864330043947e-01,-1.394112811812337593e+00
2.949999999999999289e-01,8.699593091992792182e-01,-1.388418173685100676e+00
2.960000000000002629e-01,8.693511742069659487e-01,-1.382749565009949277e+00
2.969999999999997087e-01,8.687289953575435542e-01,-1.377106874873184061e+00
2.980000000000000426e-01,8.680927892295893233e-01,-1.371489989581162083e+00
2.990000000000003766e-01,8.674425750072553010e-01,-1.365898792553807972e+00
2.999999999999998224e-01,8.667783744098950249e-01,-1.360333165123732702e+00
3.010000000000001563e-01,8.661002116228393444e-01,-1.354792985541031891e+00
3.020000000000004903e-01,8.654081132293350853e-01,-1.349278129982583785e+00
3.029999999999999361e-01,8.647021081436422341e-01,-1.343788472148452318e+00
3.040000000000002700e-01,8.639822275452805345e-01,-1.338323883569133343e+00
3.049999999999997158e-01,8.632485048144478146e-01,-1.332884233602322999e+00
3.060000000000000497e-01,8.625009754685808439e-01,-1.327469389606528605e+00
3.070000000000003837e-01,8.617396771000779276e-01,-1.322079216965600157e+00
3.079999999999998295e-01,8.609646493151705826e-01,-1.316713579106199905e+00
3.090000000000001634e-01,8.601759336739311923e-01,-1.311372337877220628e+00
3.100000000000004974e-01,8.593735736314330742e-01,-1.306055353263038565e+00
3.109999999999999432e-01,8.585576144800359799e-01,-1.300762483680581560e+00
3.120000000000002771e-01,8.577281032927966953e-01,-1.295493586006379871e+00
3.129999999999997229e-01,8.568850888680038524e-01,-1.290248515572718802e+00
3.140000000000000568e-01,8.560286216748194121e-01,-1.285027126660220453e+00
3.150000000000003908e-01,8.551587538000214872e-01,-1.279829271980475802e+00
3.159999999999998366e-01,8.542755388958438445e-01,-1.274654803126347602e+00
3.170000000000001705e-01,8.533790321288867720e-01,-1.269503570483076382e+00
3.180000000000005045e-01,8.524692901301130776e-01,-1.264375423593449899e+00
3.189999999999999503e-01,8.515463709458940267e-01,-1.259270210819520397e+00
3.200000000000002842e-01,8.506103339901043281e-01,-1.254187779734990960e+00
3.209999999999997300e-01,8.496612399972651719e-01,-1.249127977053602789e+00
3.220000000000000639e-01,8.486991509766974584e-01,-1.244090648755717732e+00
3.230000000000003979e-01,8.477241301676955443e-01,-1.239075640113979748e+00
3.239999999999998437e-01,8.467362419957030761e-01,-1.234082795861115134e+00
3.250000000000001776e-01,8.457355520294640439e-01,-1.229111959900934137e+00
3.260000000000005116e-01,8.447221269391592680e-01,-1.224162976359294053e+00
3.269999999999999574e-01,8.436960344554954583e-01,-1.219235688256261607e+00
3.280000000000002913e-01,8.426573433297365190e-01,-1.214329938525686270e+00
3.289999999999997371e-01,8.416061232946788762e-01,-1.209445569901633988e+00
3.300000000000000711e-01,8.405424450265270853e-01,-1.204582424885866532e+00
3.310000000000004050e-01,8.394663801076897025e-01,-1.199740345799596763e+00
3.319999999999998508e-01,8.383780009904512331e-01,-1.194919174934091721e+00
3.330000000000001847e-01,8.372773809615228213e-01,-1.190118754561355408e+00
3.340000000000005187e-01,8.361645941074578037e-01,-1.185338926974075280e+00
3.349999999999999645e-01,8.350397152809050372e-01,-1.180579534698809274e+00
3.360000000000002984e-01,8.339028200676948943e-01,-1.175840420297312949e+00
3.369999999999997442e-01,8.327539847547471563e-01,-1.171121426654936348e+00
3.380000000000000782e-01,8.315932862987720497e-01,-1.166422396781227055e+00
3.390000000000004121e-01,8.304208022957660917e-01,-1.161743174393944145e+00
3.399999999999998579e-01,8.292366109512802064e-01,-1.157083603295417262e+00
3.410000000000001918e-01,8.280407910514337999e-01,-1.152443527863397321e+00
3.420000000000005258e-01,8.268334219346935576e-01,-1.147822792971258998e+00
3.429999999999999716e-01,8.256145834643650039e-01,-1.143221244166562567e+00
3.440000000000003055e-01,8.243843560018041527e-01,-1.138638727515834947e+00
3.449999999999997513e-01,8.231428203803385912e-01,-1.134075089804743364e+00
3.460000000000000853e-01,8.218900578798584711e-01,-1.129530178598322943e+00
3.470000000000004192e-01,8.206261502021007237e-01,-1.125003842211321103e+00
3.479999999999998650e-01,8.193511794465795361e-01,-1.120495929740375374e+00
3.490000000000001990e-01,8.180652280871646420e-01,-1.116006291290042807e+00
3.500000000000005329e-01,8.167683789492979907e-01,-1.111534777928698592e+00
3.509999999999999787e-01,8.154607151878255911e-01,-1.107081241612528633e+00
3.520000000000003126e-01,8.141423202654293201e-01,-1.102645535338790062e+00
3.529999999999997584e-01,8.128132779316680212e-01,-1.098227513228700936e+00
3.540000000000000924e-01,8.114736722025776006e-01,-1.093827030568484737e+00
3.550000000000004263e-01,8.101235873408582089e-01,-1.089443943785523672e+00
3.559999999999998721e-01,8.087631078366029902e-01,-1.085078110560022235e+00
3.570000000000002061e-01,8.073923183885709509e-01,-1.080729389837641330e+00
3.580000000000005400e-01,8.060113038859969548e-01,-1.076397641841667863e+00
3.589999999999999858e-01,8.046201493909150848e-01,-1.072082728296778420e+00
3.600000000000003197e-01,8.032189401209836044e-01,-1.067784512178676870e+00
3.609999999999997655e-01,8.018077614328189551e-01,-1.063502857913085853e+00
3.620000000000000995e-01,8.003866988057922738e-01,-1.059237631625318699e+00
3.630000000000004334e-01,7.989558378263215133e-01,-1.054988700733685558e+00
3.639999999999998792e-01,7.975152641726067637e-01,-1.050755934365144917e+00
3.650000000000002132e-01,7.960650635998182123e-01,-1.046539203203606050e+00
3.660000000000005471e-01,7.946053219257336320e-01,-1.042338379613206856e+00
3.669999999999999929e-01,7.931361250167980881e-01,-1.038153337681597010e+00
3.680000000000003268e-01,7.916575587745928733e-01,-1.033983953179275606e+00
3.689999999999997726e-01,7.901697091227365410e-01,-1.029830103638578187e+00
3.700000000000001066e-01,7.886726619941556438e-01,-1.025691668518236010e+00
3.710000000000004405e-01,7.871665033187719152e-01,-1.021568528976539270e+00
3.719999999999998863e-01,7.856513190115498313e-01,-1.017460568076040239e+00
3.730000000000002203e-01,7.841271949609155412e-01,-1.013367670916501151e+00
3.740000000000005542e-01,7.825942170175513857e-01,-1.009289724450064707e+00
